text,label
"Der er fundet flere tilfælde af en ny coronavariant, der undslipper i ekstrem grad immunitet fra vaccinerne. Det skriver blandt andet Statens Serum Institut (SSI) i en pressemeddelelse. Varianten er BA.5.5. Den har været set i flere lande, men indtil nu har man ikke kunnet se noget mønster i smitten. - Der er ingen sammenhæng mellem vaccination og smitte, siger seniorforsker ved SSI Anders Fomsgaard i pressemeddelelsen. - Vi ser heller ikke nogen sammenhæng mellem vaccination og forekomst af sygdomsforløb hos de smittede. Der er altså ikke tegn på, at vaccinerne beskytter mod sygdommen, eller at sygdommen giver mere sygdom end tidligere. SSI forventer dog ikke, at varianten vil føre til større epidemier som den forrige variant BA.5.2, der var årsag til de største udbrud i Europa siden 90'erne.",0
"Postnord har indtil videre ansat yderligere 200 medarbejdere for at kunne levere valgkort til danskere, der ikke selv kan nå at hente dem. Det oplyser Postnord i en pressemeddelelse mandag. - Vi er klar til at levere valgkort til 1,6 millioner danskere. Vi har sat ekstra kræfter ind for at sikre, at alle får deres valgkort udleveret i tide, siger Thomas Højgaard, der er direktør for Postnord Danmark. De første borgere kan derfor forvente at modtage deres valgkort mandag. Alle valgkort ventes leveret senest torsdag, lyder det. Valgkortene skal bruges til at stemme ved folketingsvalget den 5. juni. Det sker ved, at man henter sit valgkort hos en af landets 98 borgerservicecentre eller på en af landets 98 posthuse.",0
"Hvis du som ansat i en kommune har brug for at oplade din mobiltelefon på arbejdet, skal du ikke regne med at få lov. Det er nemlig forbudt at bruge private enheder på kommunale arbejdspladser. Det fremgår af en pressemeddelelse fra Københavns Kommune, hvor det også understreges, at forbuddet gælder alle former for privat brug af it-udstyr på arbejdspladsen. Det gælder også private opkald og e-mails. Kommunen har indført forbuddet for at sikre, at der ikke er tvivl om, hvorvidt en person er på arbejde eller ej. Det skal sikre, at borgerne kan henvende sig til de rette personer, og at de rette personer er til stede i de rette tidsrum. Kommunaldirektør i Københavns Kommune Anne Vangsted forklarer i pressemeddelelsen, at tonen i den offentlige sektor er ændret markant de seneste år.",0
"Da Thomas Kjærgaard stod på gaden og råbte op om, at der manglede penge til skraldemændene, blev han mødt med en del kritik. Nogle mente, at han skulle holde sin kæft, mens andre mente, at han var en nar. Men det var han ikke alene om. For da han og de andre skraldemanders fagforening, Skraldemandernes Fagforening, tirsdag aften gik ud med deres krav om flere penge til skraldemændene, var der mange, der støttede op om dem. Blandt andet ved at dele videoen på de sociale medier eller skrive under på en underskriftindsamling. Men selvom der var mange, der støttede op om dem, er det ikke alle, der har holdt sig tilbage fra at kritisere dem. Det fortæller Thomas Kjærgaard til TV 2 ECHO. - Jeg har fået rigtig meget kritik for min rolle i det her.",0
"Velkommen til dagens overblik, hvor vi kigger nærmere på de seneste nyheder fra verden. I den seneste tid har der været en del bekymrende historier om ustabilitet og krig i verden. Men er vi ved at stå i en situation, der minder om tiden før Første Verdenskrig? Vi starter med at se på, hvordan verden ser ud lige nu. Trusselsbilledet i verden er forandret, og vi står i et nyt trusselsbillede, siger forsvarsminister Morten Bødskov (S) ifølge Jyllands-Posten. - Det skyldes ikke mindre end tre store begivenheder: Ukraines adskillelse fra Rusland, den iranske atomaftale og den aftale om at opdele Syrien, som er indgået mellem USA og Rusland, siger Morten Bødskov til avisen. Derudover har Danmark også fokus på det kemiske angreb i Horsens, som har resulteret i et mystisk udslip af et efter alt at dømme meget farligt stof.",0
"Velkommen til dagens overblik. I dag skal vi forbi en ny britisk premierminister, en ny havvindpark i Ørestad og en delvis solformørkelse. God læsning. En ny britisk premierminister er fundet. Det er den 44-årige Jeremy Bernard Corbyn, der tirsdag aften blev valgt som leder af det britiske arbejderparti, Labour. Med sin sejr har han også fået posten som landets nye premierminister. Det er den yngste person, der nogensinde har fået posten i Storbritannien. Han overtager posten fra den nuværende premierminister, Theresa May, der tirsdag aften måtte indkassere et katastrofevalg for hendes konservative parti. Med Corbyns sejr har Labour også fået en leder, der er kendt for at være stærkt venstreorienteret og som ofte har været i konflikt med den centrale ledelse i sit eget parti.",0
"I en ny bog om forsvarsminister Claus Hjort Frederiksen (V) og hans ministerium fremgår det, at Barbara Bertelsen som FE-chef i 2014 blev advaret om sit forhold til daværende departementschef i Forsvarsministeriet, Peter Christensen. Det skriver Jyllands-Posten. I bogen 'Ministeriets magt' skriver forfatterne Lars K. Rasmussen og Mads Agergaard, at Peter Christensen i 2014 gjorde opmærksom på, at Barbara Bertelsen havde et anstrengt forhold til departementschefen. Det skete ifølge avisen under et møde mellem Claus Hjort Frederiksen og Peter Christensen. Ifølge Jyllands-Posten er det uklart, hvad der præcis blev sagt på mødet. Men det fremgår af bogen, at Peter Christensen gjorde opmærksom på det anstrengte forhold mellem Barbara Bertelsen og departementschefen. Det skriver Jyllands-Posten. Bogen er baseret på interviews med tidligere ministre, embedsmænd og politikere samt aktindsigter og dokumentark research.",0
"Tusindvis af YouSee-kunder i Aarhus-området kan se frem til at få deres tv-signal leveret af en anden leverandør end YouSee. Det sker, efter at YouSee har indgået en aftale med Antenneforeningen Aarhus om at levere tv-signal til kunderne. Det oplyser YouSee i en pressemeddelelse. Aftalen betyder, at kunder, der er tilsluttet YouSees tv-signal via antenneforeningens signal, nu kan få deres signal leveret af Antenneforeningen Aarhus. Det gælder omkring 40.000 kunder. - Vi er meget glade for, at vi nu kan sikre vores kunder et tv-signal uden sort skærm og uden risiko for at miste deres digitale sendekanaler, siger YouSees administrerende direktør, Anders Krogsgaard, i pressemeddelelsen. - Vi har arbejdet på højtryk for at finde en løsning, og vi er meget tilfredse med, at Antenneforeningen Aarhus har været villige til at indgå denne aftale.",0
"Der er i øjeblikket en stor aktivitet i Østersøen, hvor flere krigsskibe og andre militære skibe er samlet ved lækagerne mellem Rusland og Ukraine. Det fortæller TV 2-korrespondent Ole Sippel, der befinder sig i Østersøen. - Der er rigtig mange skibe samlet herude. Det er et udtryk for, at situationen er meget anspændt, siger han. Lækagerne er et af de steder, hvor Rusland forsøger at få gas ud af ørkenen under det tidligere Sovjetunionen. De russiske myndigheder har meddelt, at de vil lukke for gasledningen, hvis ikke Ukraine betaler for gassen. Men det vil Ukraine ikke gøre, da landet ikke vil betale til de russiske krigsførende. TV 2 har talt med den norske korrespondent Kjetil Lillesæter, der også befinder sig i Østersøen.",0
"Velkommen til dagens overblik, hvor vi tager et kig på nogle af de historier, der optager os lige nu. Vi starter med en historie om en borgmester, der får voldsom kritik for sit svigt i forhold til beboere på et plejehjem. Men først skal vi se på, hvad der er sket med de flyttekasser, som Theresa May har fået lavet i Downing Street 10. Theresa Mays flyttekasser er ikke blevet åbnet. Det er ikke lykkedes TV 2 at få adgang til de flyttekasser, som den britiske premierminister, Theresa May, har bestilt og betalt for at opbevare arkiverne fra hendes embede som leder af det britiske konservative parti i. De fire kasser står fortsat lukkede og under bevogtning i den gamle regeringsbygning i Downing Street 10.",0
"Landmændene er de store syndebukke, når det kommer til klimaforandringerne. Det mener i hvert fald mange. Og det gør ondt, Det gør ondt, at man bliver kaldt miljøsvin, Men det er ikke alle, der ser på landbruget som en syndebuk. TV 2 har talt med en ung landmand, der selv synes, at han bliver kaldt ’ miljøsvin ’ for meget. Men er det nu også helt forkert?, Det er ikke alle, der synes, at landbruget har en positiv indvirkning på klimaet. I hvert fald ikke når det kommer til udledning af drivhusgasser. For landbruget står for en stor del af Danmarks CO₂-udledning. Og det er ikke mindst fordi, at danske landmænd bruger meget fossile energikilder som fx olie og gas til at dyrke deres afgrøder.",0
"Der er stadig meget, som politiet ikke ved om drabet på tre kvinder i København, men justitsminister Mattias Tesfaye (S) mener, at det er et ""kvindedrab"". - Det er et kvindedrab, fordi det er kvinder, der bliver dræbt. Og det er et mandedrab, fordi det er en mand, der har gjort det. Sådan siger han til TV 2. - Det er en af de ting, vi skal have fokus på i den her sag. At vi skal have færre drab i Danmark. At vi skal have færre voldelige overfald i Danmark. Og at vi skal have færre mord i Danmark. Det er alt sammen noget, vi skal arbejde på at få ned, siger han. Justitsministeren sender tanker til de efterladte og til dem, der har været udsat for overfald og vold i forbindelse med sagen.",0
"Det turistfremmende rejseselskab Detur har pludseligt lukket ned, og det betyder, at tusindvis af danskere og andre europæere, der har købt ferie i Tyrkiet, står uden rejse. Men nu bryder selskabet selv tavsheden og fortæller, hvad der er sket. Det sker i et opslag på Deturs Facebook-side, hvor man forklarer, at man har måttet lukke ned. - Vi har desværre ikke flere penge til rådighed, og derfor er vi nødt til at lukke virksomheden, skriver man i opslaget. - Vi beklager meget denne situation for vores kunder og samarbejdspartnere. Vi håber på forståelse for denne uundgåelige situation. Detur oplyser til TV 2, at man har aflyst alle rejser resten af året. Det skyldes ifølge selskabet selv, at man ikke har flere penge til rådighed.",0
"Da Helle Hansen fik konstateret lungekræft, var hun bange for at fortælle det til andre. Hun skammede sig over sygdommen og tænkte, at det var hendes egen skyld. I dag er hun glad for, at hun alligevel valgte at dele sin historie, så andre kunne få støtte og viden om sygdommen. - Jeg var bange for, hvordan folk ville reagere. Jeg var bange for, hvad folk ville tænke om mig, fortæller Helle Hansen. Hun havde svært ved at se sig selv som syg og følte sig ikke som en del af patientgruppen. Men da hun mødte andre med lungekræft, begyndte hun at ændre holdning. - Jeg opdagede, at jeg ikke var den eneste, der havde det sådan. At det var noget, man kunne komme igennem og blive rask igen, siger hun.",0
"En kvinde er torsdag aften blevet dræbt i forbindelse med en trafikulykke på Amager. Det oplyser Københavns Politi til TV 2. Ulykken skete, da en politibil kørte ind i den forkerte vejbane på Amagerbrogade og ramte en modkørende bil. I bilen sad den dræbte kvinde samt to mænd. Den ene mand er bragt til Rigshospitalet, men politiet oplyser, at han ikke er alvorligt kvæstet. Politiet ved endnu ikke, hvem der kørte i den modkørende bil. Derfor undersøger Den Uafhængige Politiklagemyndighed (DUP) sagen. DUP er en selvstændig myndighed, som undersøger sager, hvor der kan være begået fejl eller overtrådt lovgivningen i forbindelse med politiets arbejde. Myndigheden kan ikke rejse tiltale mod nogen, men kan anbefale politiet at ændre praksis eller lave en skriftlig udtalelse om fejl eller overtrædelse af lovgivningen.",0
"Omkring 100 sengeliggende borgere og andre udsatte borgere i de berørte områder må søge væk fra deres hjem i op til 14 dage, fordi der er risiko for at røgen fra Studstrupværket spreder sig. Det oplyser Region Midtjylland og Favrskov Kommune på en pressekonference torsdag eftermiddag. Det er endnu uvist, hvor længe branden vil vare. Men det er sandsynligt, at røgen spreder sig i op til 14 dage, lyder det. Derfor kan borgerne blive nødt til at søge væk fra deres hjem i op til 14 dage. - Det er en kæmpe udfordring, men vi er klar til at hjælpe borgerne, siger borgmester Jacob Bundsgaard (S) på pressemødet. De sengeliggende borgere vil blive visiteret af kommunen og visiteret af sygeplejersker fra sygehusene i Aarhus og Randers.",0
"Den svenske forfatter og børneopdragelsesguru Anna Wahlgren er død i en alder af 80 år. Det skriver den svenske avis Expressen. Wahlgren døde i sit hjem i Goa i Indien, hvor hun havde boet de sidste år. Hun blev født i Stockholm i 1939, men flyttede med sin familie til USA, da hun var ni år gammel. Her blev hun student og arbejdede som journalist. I 1967 vendte hun tilbage til Sverige og blev forfatter. Hun skrev flere børnebøger, men var mest kendt for sine børneopdragelsesbøger. Blandt andet 'Anna Wahlgrens ABC' og 'Anna Wahlgrens ABC om opdragelse'. I 1980'erne begyndte hun at undervise i børneopdragelse på skoler og institutioner. Det fik hurtigt stor opmærksomhed, og hun holdt kurser over hele verden.",0
"Tre danske kampfly og to krigsskibe har i de seneste dage været på vingerne i Østersøen. Det oplyser Forsvaret i en pressemeddelelse. Onsdag var det danske afvisningsberedskab på vingerne. Det oplyser Forsvaret. - Det er en del af det samlede danske afvisningsberedskab, at vi hele tiden er parate til at afvise fremmede fly i dansk luftrum, siger oberstløjtnant Anders Olesen, der er chef for Flyvevåbenets Operative Kommando. - Det kan ske ved, at vi beder dem lande på et dansk flyvepladsområde eller afviser dem med våben, hvis de ikke efterkommer vores anmodning om at lande, siger han. Onsdag var tre F-16-kampfly og to krigsskibe på arbejde i Østersøen. Det oplyser Forsvaret. Kampflyene opererede fra baser i Sverige og Finland.",0
"Velkommen til dagens overblik, hvor vi kigger nærmere på de seneste dages historier. Vi begynder med en historie om, at flere ministre vil have statsministeren til at træde tilbage. Men vi starter med en historie om en verdensetter, der er blevet fanget i en stor dopingskandale. En russisk kosmonaut har testet positiv for et forbudt stof under en mission i økosystmet Zvezda. Det oplyser Roskosmos ifølge det russiske nyhedsbureau Tass. Kosmonauten er ikke navngivet, men det er ifølge Roskosmos ""den mest erfarne kosmonaut"" på missionen Zvezda, som har været i gang siden 24. maj. Missionen har til formål at undersøge økosystemet Zvezda, som består af et rumfartøj og et modul med kosmonauter ombord. De er ifølge Roskosmos ""i fuld gang med at undersøge økosystemet"".",0
"I en mail til kommunens ældrechef skrev en pårørende til en beboer på Plejecentret Hjortholm: - Det er tydeligt, at der ikke er nogen, der tager ansvar for de mange klager og bekymringer. Der er ingen, der tager hånd om de mange syge medarbejdere. Det er et stort problem, at der ikke er nogen, der tager ansvar. Det er ikke godt nok. I må handle nu. Mailen blev sendt tilbage i maj 2021. Tre måneder senere fik borgmester i Helsingør Kommune, Benedikte Kiær (K), et nødråb fra en anden pårørende:, - Jeg ved ikke, hvad jeg skal gøre. Jeg har prøvet at tale med ledelsen på plejehjemmet, men det hjælper ikke. Der skal noget ske nu.",0
"Da Hans Friis i december 2021 fik konstateret en lungekræftsvulst, var han ikke i tvivl om, at han skulle have en operation. - Jeg ville ikke vente. Det er jo en livstruende sygdom, siger den 66-årige pensionist fra Hørsholm. Men efter at have fået foretaget en række undersøgelser og blodprøver blev han henvist til et kræftteam på Bispebjerg Hospital i København, hvor han fik at vide, at han skulle vente på en operation. Han blev sat på venteliste og fik en opringningstid på cirka to måneder. - Jeg tænkte, at det var for dårligt. Men de sagde, at det var det bedste, jeg kunne få, siger Hans Friis. Han har sidenhen fået ændret sin opringningstid flere gange. Først til oktober 2022, så til februar 2023 og nu til maj 2023.",0
"Skuespiller Elin Reimer er død. Det skriver flere medier, heriblandt NRK og VG, som har fått bekreftet nyheten fra familie og venner. Reimer døde tirsdag kveld på sykehus etter å ha slitt med komplikasjoner etter en hjerteoperasjon i vinter. Hun ble 77 år gammel. Skuespilleren var nok mest kjent for rollen som kokkepigen Laura i den populære serien 'Matador' og som fru Olsen i 'Krummerne'. Hun hadde også en rekke biroller i filmer som 'Hermann' og 'Sult'. Reimer debuterte på teatret i 1971, og hun var fast ansatt ved Nationaltheatret fra 1975 til 1989. Hun var også med i flere musikalproduksjoner, blant annet 'Cabaret' og 'West Side Story'.",0
"De seneste måneders høje naturgaspriser er nu faldet til det laveste niveau siden starten af maj. Det viser en opgørelse fra brancheorganisationen Dansk Energi. Gaspriserne har i løbet af ugen ligget på omkring 15,50 kroner per megawatt-time. Det er det laveste niveau siden midten af maj, hvor priserne lå på 15,30 kroner. - Hvis priserne forbliver på dette niveau, vil det betyde, at en familie med en gennemsnitsgasregning på 10.000 kroner vil kunne se halvdelen af deres regning blive reduceret, siger Dansk Energis chefanalytiker, Kristoffer Böttzauw, i en pressemeddelelse. De seneste måneders høje gaspriser skyldes blandt andet frygten for en krig i Ukraine og en længere tids varmere sommer. Men de seneste dages fald skyldes ifølge Dansk Energi blandt andet, at der er kommet mere gas på markedet.",0
"De seneste måneder har danskerne oplevet en eksplosiv stigning i prisen på gas. Men selvom priserne er steget, når kunderne hen i butikken og betaler for deres gas, så er der ikke nødvendigvis tale om en reel stigning i forbruget. Det skyldes, at gasselskaberne stadig bruger den gamle målemetode, der ikke tager højde for, at mange danskere har skruet ned for varmen i deres hjem for at spare på gasforbruget. Det betyder, at kunderne betaler for gas, de reelt ikke har brugt. TV 2 har talt med flere kunder, der oplever dette. En af dem er pensionisten Jens Bækkelund fra Hjortshøj ved Aarhus. Han fik sidste år en regning på over 10.000 kroner for gas – trods at han har skruet ned for varmen og undgået at lave mad i ovnen.",0
"3F's lokalafdeling i København genansætter formanden, der har været fritstillet siden oktober sidste år, fordi han levede et dobbeltliv i flere år. Det skriver Fagbladet 3F. Den nu tidligere formand for 3F Københavns lokalafdeling, Henrik Sørensen, blev i oktober afsløret i at have et dobbeltliv med en falsk identitet på Facebook. Han havde blandt andet skrevet hadefulde kommentarer om muslimer og homoseksuelle. Siden har han været fritstillet. Men nu genansætter lokalafdelingen ham som formand igen. Det sker med henvisning til, at der ikke er bevis for, at han har udøvet vold eller chikaneret nogen. Derudover mener lokalafdelingen, at det er vigtigt at ""genoprette tilliden til forbundet og den enkelte afdelingsformand"". - Vi kan ikke se, at der er bevis for, at Henrik har udøvet vold eller chikaneret nogen.",0
"Dronning Margrethe har undervurderet, hvor stor en betydning, det ville få, at prins Christian og prinsesse Isabella blev gift. Sådan lyder det fra kongehusekspert og historiker Lars Hovbakke Sørensen. Han vurderer, at dronningen med sin udtalelse om, at hun ikke vil stå for en ny kronprinsesseceremoni, har erkendt, at hun har taget en forkert beslutning. - Det er jeg ked af. Men det er jeg glad for, at hun nu siger, at det ikke bliver den samme ceremoni som første gang, siger han. Dronning Margrethe har tidligere sagt, at hun gerne vil stå for en ny kronprinsesseceremoni. Men efter at have tænkt over det, har hun nu besluttet sig for det modsatte. Det skete i forbindelse med et interview med Berlingske i forbindelse med prinsessens 50-års fødselsdag lørdag.",0
"Hvis Rusland angriber Danmark, kan det komme til at handle om gas. For Danmark er en af Europas største gasproducerende lande, og vi er afhængige af at kunne transportere gasen fra Nordsøen til de steder i landet, hvor den bruges. Derfor er det også vigtigt, at vi sikrer de gasledninger, der ligger på bunden af havet, siger Andreas Lødsted Hansen, der er seniorforsker ved Dansk Institut for Internationale Studier (DIIS). - Det er en meget central infrastruktur i Danmark. Hvis man vil ramme Danmark hårdt, skal man gribe fat i de her gasledninger, siger han. Samtidig er der behov for at sikre den infrastruktur, der giver lys og varme til befolkningen. For uden strøm og varme vil det være svært at overleve et angreb. Derfor skal vi ikke kun beskytte de ledninger, der transporterer gasen til landet, men også den infrastruktur, der giver os energi, mener Andreas Lødsted Hansen.",0
"Pesticider, kviksølv og andre farlige kemikalier skal fjernes fra et depot i Køge Havn, der tidligere har været brugt af virksomheden Høfde 42. Men det bliver ikke lige foreløbig. For selv om opgaven er blevet udbudt, så er der ikke kommet nogen tilbud, der er billige nok. Det oplyser Miljøstyrelsen i en pressemeddelelse. - Det er en stor og kompliceret opgave, der skal løses, og vi har ikke fået nogen tilbud, der lever op til de krav, vi har stillet, siger Peter Møllgaard Jensen, der er afdelingschef i Miljøstyrelsen. - Vi har derfor valgt at genudbud af opgaven for at sikre os, at vi får den bedst mulige løsning for miljøet og samfundet. Oprensningen af depottanken skulle have været gennemført i 2022. Men det er blevet udskudt flere gange på grund af de høje energipriser.",0
"Bæredygtigt Landbrug har indgivet en stævning mod staten for at få erstatning for de ekstra omkostninger, som minkavlerne har haft på grund af kravet om masseaflivning af mink. Det skriver Jyllands-Posten. Organisationen mener, at det var en krænkelse af menneskerettighedskonventionen, da regeringen i november sidste år krævede, at alle mink skulle aflives. Det var efter, at der var fundet et smittet dansk minkfarvet næsehorn i en besætning på Fyn. Men det var ikke muligt at udpege, hvilke besætninger der var smittebærende, og derfor blev regeringen enige med Dansk Industri om at kræve alle aflivet. Det er Bæredygtigt Landbrug enige i. Men organisationen mener ikke, at der var hjemmel til at kræve det. - Det er en klar overtrædelse af lovgivningen, og derfor har vi indgivet en erstatningssag mod staten, siger Bæredygtigt Landsbrugs advokat, Jacob Birkler, til Jyllands-Posten.",0
"Når en sygeplejerske i dag skal tilkaldes for at hjælpe en ældre patient op på sengen, kan det tage op til halvanden time. Det fortæller Dansk Sygeplejeråd. Og det er ikke et enkeltstående eksempel. Der er simpelthen for få sygeplejersker i de danske hospitaler, og det gælder både i dag og fremover. Det skyldes, at der er kommet flere ældre og flere med kroniske sygdomme, samtidig med at der er blevet færre unge og raske patienter. Derfor mangler der cirka 3500 sygeplejersker i de danske hospitaler i 2030, hvis vi skal have samme niveau som i dag. Og det er ikke nok at hente sygeplejersker fra udlandet, mener Dansk Sygeplejeråd. - Vi har brug for at få flere unge til at vælge sygepleje som uddannelsesvalg.",0
"Trine Bramsen (S) var som politisk ordfører i Folketinget med til at hjemsende spionchef Lars Findsen. Det fremgår af den bog, som Lars Findsen netop har udgivet, og som TV 2 har set en kopi af. I bogen 'Spionchefen og politikerne' påstår Lars Findsen, at Trine Bramsen var med til at hjemsende ham af politiske årsager. - Jeg er sikker på, at det var politiske overvejelser, der lå bag beslutningen om min afskedigelse, siger han i bogen. Lars Findsen fortæller i bogen, at han fik besked om sin afskedigelse på et møde med forsvarsminister Morten Bødskov (S), Trine Bramsen og forsvarschef Peter Østerbye. Her fik han at vide, at der var ""politisk ønske om en anden ledelsesstruktur"" i Forsvarets Efterretningstjeneste (FE).",0
"En ny EU-dom kan få store konsekvenser for danske fitnesscentre, idrætsforeninger og andre steder, hvor man betaler for at træne. En domstol i Luxembourg har nemlig afgjort, at udøvende kunstnere, der arbejder på et fitnesscenter eller en idrætsforening, skal betale moms. Det betyder, at fitnesscentre og idrætsforeninger fremover skal betale moms af deres honorarer til personalet – også dem, der ikke er udøvende kunstnere. Det samme gælder for de personer, der bruger fitnesscenteret eller foreningen. Det er momsen på forbrugsafgifter, der er tale om. Ifølge EU-domstolen er personerne, der bruger fitnesscenteret eller foreningen, forbrugere. Derfor skal de betale moms af deres forbrugsafgift. Skatteminister Jeppe Bruus (S) har nu bedt Skat om at se på sagen. - Danmark er forpligtet til at indrette sin praksis, så den er i overensstemmelse med de fælles EU-momsregler, udtaler han i en skriftlig kommentar til Ritzau.",0
"Miljøminister Lea Wermelin (S) erkender, at hun ikke har levet op til sit bopælskrav. Det skriver B.T. Det fremgår af et interview med avisen. - Jeg har ikke levet op til kravet om at være 180 dage på Bornholm. Det er jeg ked af, og det beklager jeg, siger Lea Wermelin til B.T. Hun forklarer, at hun har været meget på Bornholm i løbet af det seneste år. - Men jeg har også haft en travl hverdag som minister, hvor jeg har prioriteret min tilstedeværelse i Danmark og i EU anderledes, siger hun til B.T. Miljøministeren blev valgt ind i Folketinget i 2015 for Socialdemokratiet i Aalborg. Men hun flyttede til Bornholm i 2017 for at blive valgt ind i kommunalvalget samme år.",0
"Ruslands ambassadør i Danmark, Vladimir Barbin, kalder det ""bekymrende"", at det russiske gasselskab Gazprom nu har meldt om et større gaslæk i Østersøen. Det skriver Ritzau. - Det er bekymrende, at der sker flere og flere uheld med Gazproms gasledninger. Det er ikke første gang, at Gazproms gasledninger lækker, siger Vladimir Barbin til Ritzau. - Det er vigtigt, at Gazprom hurtigst muligt finder årsagen til lækket og sikrer, at det ikke sker igen, siger han. Tidligere tirsdag meldte den russiske regering, at den ikke kan ""udelukke sabotage"". Det skete efter et læk i en af Ruslands gasledninger i Østersøen nær den dansk-tyske grænse. Lækket skete ved en afledningsventil i ledningen Nord Stream 1. Ventilen ligger cirka syv kilometer fra den dansk-tyske grænse.",0
"Over halvdelen af de borgere over 65 år har på få uger fået tre ekstra vaccinestik mod covid-19 og mod influenza. Det viser tal fra Sundhedsdatastyrelsen. Indtil videre er der givet godt 1,5 millioner stik til borgere over 65 år. Det er mere end halvdelen af de 2,7 millioner stik, som er blevet givet til den gruppe. Det fremgår også af tallene, at knap en tredjedel af de borgere i den aldersgruppe, der er målgruppe for vaccinerne mod covid-19, har fået mindst to stik. Det er mere end dobbelt så mange som forventet. - Tallene viser, at danskerne har taget imod tilbuddet om vaccinationer mod influenza og covid-19 på en rigtig god måde, siger direktør i Sundhedsdatastyrelsen Anja Philip i en pressemeddelelse. - Derfor er vi også fortsat optimistiske i forhold til at nå målene for vaccinationerne i år.",0
"Det er ikke faldet i god jord hos den ene af dronningens børn, at hun har frataget sønnens kæreste og hendes egen datters kæreste deres titel som prins og prinsesse. Det fortæller prinsesse Benedikte til Billed-Bladet. - Min søster tager kloge beslutninger, og det gør hun også i denne sag, lyder det fra prinsesse Benedikte, der er den ældste af dronningens børn. Dronning Margrethe har besluttet at tage titlerne fra prins Joachim og hans kæreste, Alexandra Witte. Det skete i forbindelse med et møde i det royale arbejdsudvalg tirsdag. Det skriver Billed-Bladet. Beslutningen er truffet på baggrund af den sag om overvågning af prinsesse Alexandra, som kom frem i slutningen af 2020. Dronningen har tidligere udtalt, at hun ikke ville tage titlen fra sin søn, men nu er det altså sket.",0
"Fredag morgen blev der fundet en lækage på en gasledning i Vanløse i København. Lækagen fik gasselskabet Nordenskov til at lukke for gasforsyningen til hele København og omegn, og tusindvis af københavnere blev ramt af kolde komfurer, køleskabe og frysere. Lørdag morgen er der stadig ikke gjort rent op i sagen, men politiet har nu ændret sin vurdering af hændelsen. Først mente man, at der var tale om et uheld, men nu er man overbevist om, at der er tale om bevidste handlinger. TV 2 har talt med statsminister Mette Frederiksen (S), som fortæller, at regeringen er ""meget opmærksom"" på sagen. - Det er meget alvorligt, og vi skal have undersøgt, hvad der er sket. Det er ikke noget, man kan tillade sig som virksomhed, og det er ikke noget, man kan tillade sig som samfund.",0
"Det var en stille og rolig aften, da hundredevis af mennesker mødte op for at vise deres støtte til den iranske oppositionsleder, Mir Hossein Mousavi, og hans støtter. Men det blev hurtigt ændret, da den tidligere danske statsminister Pia Kjærsgaard kom gående med et lokklip i hånden. Det er vigtigt, at der bliver vist støtte fra hele verden, Det var hun, der havde arrangeret demonstrationen på Rådhuspladsen i København og havde inviteret flere politikere og menneskerettighedsaktivister til at deltage. Og selvom hun ikke selv var til stede, da TV 2 talte med de fremmødte, så var der stor ros til hende for initiativet. Jeg synes, det er vigtigt, at vi viser vores støtte til dem, der bliver undertrykt i andre lande, og at vi viser, at vi ikke accepterer undertrykkelse af menneskerettighederne, sagde den iranske skuespiller Farshad Kholghi.",0
"Hvordan spotter man mistrivsel hos unge?, Det spørgsmål har i de seneste uger været aktuelt, efter at en række tidligere elever fra Københavns Oplysningsforbundet (KOF) har stået frem og fortalt om deres oplevelser med mobning og krænkelser. Mistrivsel hos unge kan have mange årsager, og det kan være svært at vide, hvad der er årsagen til, at en ung føler sig udenfor. Men der er ting, man skal være opmærksom på, fortæller to eksperter. Det gælder både for den unge selv, men også for de omgivelser, som den unge befinder sig i. - Der er nogle tegn på mistrivsel, som man skal holde øje med. Det kan være ensomhed, ensomhed i grupper, ensomhed i netværk, som ikke er så sociale som andre.",0
"Influenzavaccination bliver til sommer en nødvendighed for mange danskere. Det siger sundhedsstyrelsens direktør, Jesper Fisker, til TV 2. - Vi forventer en hård sæson med influenza. Vi har ikke set så meget influenza i Danmark endnu, men det kommer, siger han. 1. oktober åbner for vaccination mod influenza. Det er den første vaccination, der bliver tilbudt danskerne i år. Influenzavaccinationen er på et lavere niveau end de vacciner, der tidligere er blevet tilbudt danskerne. Det skyldes, at vi ikke har set så meget influenza endnu, men det kommer, Ifølge Jesper Fisker er det dog vigtigt at blive vaccineret, da mange risikerer at blive smittet af influenza. - Uden immunitet vil rigtig mange blive smittet af influenza. Så det er vigtigt at blive vaccineret, siger han.",0
"De økonomiske udsigter i Danmark er dystre, og det har også sat sine spor hos de danske bidragydere til Røde Kors' indsamlinger. Søndag formiddag er der indsamlet 12,8 millioner kroner til Røde Kors' store søndagsindsamling. Det er en nedgang på cirka fem procent i forhold til sidste år, oplyser Røde Kors. - Det er en svækket indsamling, vi ser i år. Vi har ikke set noget lignende siden finanskrisen, siger Anders Krab-Johansen, der er direktør i Røde Kors. Han peger på flere årsager til den svækkede indsamling. - For det første er der en generel sparekultur blandt danskerne. For det andet er der en usikkerhed om, hvordan det kommer til at gå med velfærdssamfundet og med økonomien generelt, siger han. Anders Krab-Johansen understreger dog, at Røde Kors har brug for alle de penge, som de kan få.",0
